"","ID","state","attend_online","attend_meet","buttons_signs","donate","contact_congr","registered","party","vote","votechoice","ft_biden","ft_trump","ft_harris","ft_pence","ft_fauci","ft_scotus","ft_congress","ft_police","ft_science","ft_blm","limits_campaigns","limit_imports","immigration","refugees","act_ineq","hist_discrim","econ_mobility","tax_rich","aca","vaccines","reg_emissions","background_checks","freetrade","minwage"
"6751",464529,8,"No","No","No","No","No",NA,1,"Yes","Biden",60,40,70,40,85,85,60,70,100,70,"Favor",1,"Increased a litte","Favor","Oppose a moderate amount","Agree Strongly","Moderately Easier","Favor","Neutral","Disapprove","Approve","Approve","Approve","Same"
"6752",464536,17,"No","No","No","No","No",NA,NA,"No",NA,0,100,0,0,0,50,50,70,50,0,"Favor",NA,NA,NA,"Favor a little","Disagree strongly","Moderately harder","Favor","Approve","Disapprove","Neutral","Approve","Neutral","Lowered"
"6753",464574,6,"No","No","No","No","No",NA,4,"Yes","Biden",70,0,60,0,85,40,40,40,70,30,"Favor",2,"Decreased a lot","Favor","Favor a great deal","Neutral","Same","Oppose","Approve","Approve","Approve","Approve","Approve","Eliminated"
"6754",464581,4,"No","No","No","No","No",NA,2,"Yes","Trump",0,100,0,100,60,60,40,85,85,30,"Favor",1,"Same","Favor","Oppose a moderate amount","Neutral","Same","Neutral","Disapprove","Approve","Disapprove","Neutral","Approve","Same"
"6755",464628,29,"Yes","No","Yes","Yes","No",NA,NA,"Yes","Biden",95,0,95,10,95,70,50,40,85,60,"Favor",1,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6756",464666,37,"No","Yes","No","No","Yes",NA,2,"Yes","Biden",100,0,100,0,0,0,0,0,0,100,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Disapprove","Approve","Raised"
"6757",464673,39,"No","No","No","No","No",NA,NA,"Yes","Biden",50,30,60,15,70,30,0,40,85,60,"Favor",1,"Same","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6758",464758,27,"Yes","No","Yes","Yes","Yes",NA,NA,"Yes","Biden",85,15,100,0,100,60,60,70,100,85,"Neutral",1,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6759",464765,40,"Yes","No","No","No","No",NA,2,"Yes","Trump",0,100,0,100,0,30,40,85,85,0,"Favor",1,"Increased a litte","Oppose","Oppose a moderate amount","Disagree strongly","Moderately harder","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6760",464864,26,"No","No","No","No","Yes",NA,NA,"Yes","Biden",85,0,100,0,85,60,60,85,100,70,"Favor",2,"Same","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Approve","Raised"
"6761",464888,4,"No","Yes","No","Yes","No",NA,2,"Yes","Trump",0,100,0,100,0,50,0,95,30,0,"Favor",1,"Decreased a little","Oppose","Neutral","Disagree Somewhat","Same","Oppose","Disapprove","Neutral","Neutral","Disapprove","Disapprove","Same"
"6762",464918,25,"No","No","No","No","No",NA,2,NA,NA,60,40,40,85,85,50,50,70,85,50,"Favor",1,"Same","Favor","Oppose a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Disapprove","Raised"
"6763",464970,56,"Yes","No","No","Yes","Yes",NA,2,"Yes","Biden",50,NA,NA,15,NA,40,40,30,85,60,"Favor",1,"Same","Neutral","Favor a great deal","Neutral","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6764",464994,36,"No","No","No","No","No",NA,2,"Yes","Trump",50,85,30,85,85,85,60,85,100,50,"Favor",2,"Same","Favor","Oppose a moderate amount","Disagree Somewhat","A great deal easier","Oppose","Disapprove","Approve","Approve","Approve","Approve","Raised"
"6765",465003,41,"No","No","No","No","No",NA,2,"Yes","Trump",30,70,NA,100,NA,50,50,85,100,40,"Favor",1,"Decreased a lot","Oppose","Oppose a moderate amount","Disagree Somewhat","Same","Favor","Disapprove","Neutral","Approve","Approve","Neutral","Eliminated"
"6766",465041,18,"No","No","No","No","No",NA,NA,"Yes","Other",30,30,30,15,60,65,50,50,65,55,"Favor",2,"Same","Favor","Favor a little","Agree Strongly","A great deal harder","Neutral","Neutral","Neutral","Approve","Approve","Neutral","Raised"
"6767",465119,12,"No","No","Yes","No","No",NA,2,NA,NA,0,100,0,85,85,70,70,100,0,0,"Favor",1,"Decreased a lot","Oppose","Favor a great deal","Agree Strongly","A little harder","Favor","Disapprove","Neutral","Approve","Approve","Disapprove","Raised"
"6768",465126,10,"No","No","No","Yes","Yes",NA,2,"Yes","Trump",60,85,15,100,40,70,15,99,70,40,"Neutral",1,"Decreased a little","Neutral","Oppose a great deal","Disagree Somewhat","Little easier","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6769",465164,5,"No","No","No","No","No",NA,4,"No",NA,85,0,85,50,50,50,50,0,100,100,"Neutral",2,"Increased a litte","Favor","Neutral","Neutral","A great deal easier","Neutral","Neutral","Disapprove","Neutral","Neutral","Neutral","Raised"
"6770",465171,55,"No","No","No","No","No",NA,NA,"Yes","Biden",60,25,60,50,50,50,50,50,50,50,"Neutral",1,"Same","Neutral","Neutral","Neutral","Same","Oppose","Neutral","Approve","Neutral","Approve","Neutral","Raised"
"6771",465195,12,"No","No","No","Yes","No",NA,1,"Yes","Biden",100,0,80,50,100,40,30,85,100,85,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Same"
"6772",465218,45,"No","No","No","No","No",NA,NA,"Yes","Trump",30,60,0,70,30,85,15,85,30,0,"Favor",1,"Same","Oppose","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Eliminated"
"6773",465225,50,"No","No","No","No","No",NA,NA,NA,NA,65,0,40,20,100,0,70,15,100,80,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Neutral","Approve","Approve","Approve","Raised"
"6774",465256,48,"Yes","Yes","No","No","Yes",NA,NA,"Yes","Biden",70,0,60,0,100,30,70,0,100,100,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6775",465287,48,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,100,30,100,70,60,85,85,70,"Favor",1,"Same","Neutral","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6776",465348,37,"No","Yes","No","Yes","Yes",NA,4,"Yes","Biden",45,0,60,0,55,10,65,60,99,40,"Oppose",1,"Increased a litte","Favor","Oppose a moderate amount","Agree Strongly",NA,"Favor","Neutral","Neutral","Neutral","Approve","Disapprove","Same"
"6777",465423,25,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,100,80,40,60,100,100,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6778",465430,48,"No","No","No","No","No",NA,NA,"Yes","NA",50,50,50,50,50,70,70,100,100,40,"Favor",1,"Decreased a little","Oppose","Favor a great deal","Disagree Somewhat","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Disapprove","Raised"
"6779",465454,12,"No","No","No","Yes","No",NA,1,"Yes","Biden",70,0,85,15,100,60,40,70,100,60,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6780",465461,17,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,100,0,100,70,85,70,100,85,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6781",465485,12,"No","No","Yes","No","No",NA,2,"Yes","Trump",50,85,40,70,50,70,60,100,70,70,"Neutral",2,"Increased a litte","Favor","Neutral","Disagree Somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Disapprove","Same"
"6782",465508,26,"Yes","Yes","No","Yes","Yes",NA,NA,"Yes","Trump",15,85,0,100,70,100,50,85,85,15,"Favor",1,"Same","Favor","Favor a moderate amount","Agree somewhat","Same","Favor","Disapprove","Approve","Disapprove","Approve","Neutral","Same"
"6783",465546,1,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,0,100,15,60,70,100,70,40,"Favor",1,"Same","Oppose","Favor a moderate amount","Disagree Somewhat","Moderately harder","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Raised"
"6784",465577,39,"No","No","No","No","No",NA,NA,"Yes","Trump",15,100,0,100,70,85,40,95,50,0,"Neutral",2,"Same","Favor","Oppose a great deal","Disagree Somewhat","Moderately harder","Oppose","Neutral","Approve","Approve","Approve","Neutral","Same"
"6785",465614,29,"No","No","No","No","No",NA,NA,"No",NA,15,15,30,50,30,30,20,60,15,0,"Favor",2,"Same","Favor","Oppose a great deal","Agree somewhat","A great deal harder","Favor","Neutral","Disapprove","Neutral","Approve","Approve","Raised"
"6786",465638,21,"No","No","No","No","No",NA,2,"Yes","Trump",0,70,0,85,60,50,50,50,50,50,"Neutral",1,"Same","Favor","Oppose a moderate amount","Disagree strongly","A great deal easier","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Raised"
"6787",465669,NA,"No","No","No","No","No",3,NA,"No",NA,60,30,50,30,50,50,50,30,50,50,"Neutral",2,"Same","Neutral","Favor a moderate amount","Disagree Somewhat","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"6788",465690,29,"No","No","No","No","No",NA,NA,"Yes","Trump",0,85,0,85,0,15,0,85,85,0,"Favor",1,"Same","Neutral","Oppose a great deal","Disagree strongly","Same","Oppose","Disapprove","Approve","Disapprove","Neutral","Approve","Eliminated"
"6789",465713,36,"No","No","No","No","No",NA,2,"No",NA,0,100,0,100,30,50,15,100,70,0,"Neutral",1,"Same","Favor","Neutral","Disagree strongly","A great deal harder","Neutral","Disapprove","Approve","Approve","Approve","Neutral","Raised"
"6790",465737,55,"No","No","No","No","No",NA,NA,"Yes","Trump",15,70,40,100,85,85,40,85,85,15,"Favor",1,"Same","Neutral","Neutral","Disagree Somewhat","A great deal harder","Favor","Neutral","Approve","Neutral","Approve","Neutral","Eliminated"
"6791",465744,4,"No","No","No","No","No",NA,5,"Yes","Trump",0,100,0,100,25,75,50,75,100,0,"Neutral",1,"Decreased a little","Favor","Oppose a moderate amount","Neutral","Same","Neutral","Disapprove","Neutral","Neutral","Neutral","Neutral","Lowered"
"6792",465768,26,"No","No","No","No","No",NA,NA,"Yes","Biden",50,40,50,40,100,70,60,70,70,85,"Favor",2,"Increased a litte","Favor","Neutral","Disagree Somewhat","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Approve","Raised"
"6793",465799,34,"No","No","No","No","No",NA,4,"Yes","Biden",60,40,65,50,50,80,20,70,70,50,"Favor",2,"Decreased a little","Neutral","Neutral","Disagree Somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Same"
"6794",465805,49,"No","No","No","No","No",NA,4,"No",NA,70,0,70,0,100,15,40,40,100,85,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6795",465812,12,"No","No","No","No","Yes",NA,4,"Yes","Biden",70,0,85,15,100,60,15,60,100,85,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6796",465836,4,"No","No","No","No","No",NA,2,"Yes","Trump",50,70,50,50,50,50,NA,85,100,50,"Favor",1,"Same","Favor","Neutral","Agree somewhat","A great deal harder","Neutral","Approve","Approve","Approve","Approve","Neutral","Same"
"6797",465867,12,"No","No","No","No","No",NA,2,"Yes","Trump",30,70,30,70,70,85,40,85,85,0,"Favor",1,"Same","Neutral","Oppose a moderate amount","Disagree Somewhat","A great deal harder","Neutral","Disapprove","Approve","Approve","Approve","Neutral","Raised"
"6798",465904,13,"No","No","Yes","No","No",NA,NA,"No",NA,100,0,50,40,50,75,30,0,100,100,"Neutral",2,"Same","Neutral","Favor a great deal","Agree Strongly","Moderately Easier","Neutral","Approve","Neutral","Neutral","Approve","Neutral","Raised"
"6799",465911,36,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,70,15,100,40,40,60,85,40,"Favor",1,"Decreased a lot","Favor","Favor a great deal","Disagree Somewhat","Same","Favor","Neutral","Approve","Approve","Approve","Approve","Raised"
"6800",465928,24,"Yes","No","No","Yes","No",NA,1,"Yes","Trump",35,70,25,85,60,75,30,95,70,45,"Favor",1,"Increased a litte","Neutral","Neutral","Agree somewhat","A little harder","Neutral","Approve","Approve","Neutral","Neutral","Neutral","Raised"
"6801",466020,53,"No","No","No","Yes","No",NA,NA,"Yes",NA,0,100,0,60,0,60,NA,60,50,0,"Favor",2,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","A great deal harder","Oppose","Disapprove","Disapprove","Disapprove","Disapprove","Neutral","Same"
"6802",466044,30,"No","No","No","Yes","No",NA,NA,"Yes","Biden",100,0,100,0,100,60,15,70,100,85,"Favor",2,"Increased a litte","Neutral","Favor a moderate amount","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6803",466068,48,"No","No","Yes","Yes","No",NA,NA,"Yes","Biden",75,10,85,30,100,75,60,15,100,75,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree Strongly","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6804",466105,48,"No","No","Yes","No","No",NA,NA,"Yes","Biden",85,0,100,15,100,85,70,70,100,50,"Favor",1,"Same","Favor","Favor a great deal","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6805",466150,25,"No","No","No","No","No",NA,1,"Yes","Biden",70,0,70,10,95,80,70,70,100,75,"Favor",2,"Increased a litte","Favor","Favor a little","Agree Strongly","A great deal harder","Neutral","Approve","Approve","Approve","Approve","Approve","Raised"
"6806",466167,13,"No","No","Yes","No","No",NA,NA,"Yes","Biden",70,15,95,30,85,60,40,80,70,15,"Favor",1,"Same","Favor","Neutral","Disagree Somewhat","Moderately Easier","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6807",466204,6,"No","No","No","No","No",NA,4,"Yes","Biden",100,15,100,40,100,70,40,85,100,100,"Favor",1,"Decreased a little","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6808",466211,51,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,70,0,100,30,70,70,100,100,"Favor",2,"Same","Favor","Favor a moderate amount","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6809",466228,6,"Yes","No","No","No","Yes",NA,4,"Yes","Biden",85,0,60,40,85,85,15,60,70,15,"Favor",2,"Same","Neutral","Favor a great deal","Disagree Somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6810",466259,44,"No","No","No","No","No",NA,4,"No",NA,70,50,70,50,70,60,60,85,100,85,"Neutral",1,"Same","Neutral","Neutral","Agree somewhat","Same","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"6811",466297,33,"No","No","No","Yes","No",NA,1,"Yes","Biden",85,0,100,0,100,60,60,70,85,60,"Favor",2,"Same","Favor","Oppose a moderate amount","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6812",466341,42,"Yes","No","No","Yes","Yes",NA,1,"Yes","Biden",30,1,20,2,75,30,15,2,70,100,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6813",466617,4,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,85,15,100,85,60,100,100,85,"Neutral",1,"Same","Neutral","Neutral","Neutral","Same","Favor","Approve","Approve","Neutral","Approve","Neutral","Same"
"6814",466624,42,"No","No","No","No","No",NA,1,NA,NA,70,15,70,40,85,45,40,95,80,50,"Favor",2,"Decreased a little","Favor","Favor a moderate amount","Disagree Somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6815",466648,32,"No","No","No","No","No",NA,1,"Yes","Biden",60,0,70,50,50,50,50,70,50,15,"Favor",1,"Decreased a little","Neutral","Favor a moderate amount","Disagree Somewhat","A great deal harder","Favor","Disapprove","Neutral","Approve","Approve","Neutral","Raised"
"6816",466655,17,"No","No","No","No","No",NA,NA,"Yes","Biden",70,30,65,40,100,90,65,95,90,90,"Neutral",1,"Same","Favor","Neutral","Disagree Somewhat","Same","Neutral","Approve","Approve","Approve","Approve","Approve","Same"
"6817",466679,19,"Yes","No","No","Yes","No",NA,4,"Yes","Biden",100,NA,100,0,100,60,40,100,100,85,"Favor",1,"Increased a litte","Favor","Oppose a little","Agree somewhat","Moderately harder","Favor","Approve","Disapprove","Approve","Approve","Approve","Raised"
"6818",466709,NA,"No","No","No","No","No",3,NA,"No",NA,60,50,30,40,100,50,50,70,100,50,"Neutral",1,"Same","Neutral","Neutral","Neutral","Same","Favor","Approve","Approve","Neutral","Approve","Neutral","Same"
"6819",500043,19,"Yes","No","Yes","No","No",NA,1,"Yes","Biden",100,0,100,15,100,100,70,100,100,85,"Favor",1,"Same","Neutral","Favor a great deal","Neutral","Same","Favor","Approve","Approve","Neutral","Approve","Neutral","Raised"
"6820",500050,26,"No","No","Yes","Yes","Yes",NA,NA,"Yes","Trump",15,100,0,85,15,85,15,100,50,15,"Favor",1,"Decreased a little","Favor","Oppose a moderate amount","Disagree Somewhat","Little easier","Favor","Disapprove","Neutral","Disapprove","Disapprove","Approve","Same"
"6821",500081,26,"No","No","No","No","No",NA,NA,"Yes","Biden",70,0,85,15,85,50,50,60,85,100,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree Strongly","A little harder",NA,"Approve","Approve","Approve","Approve","Approve","Raised"
"6822",500142,22,"No","No","No","No","No",2,5,"Yes","Biden",85,0,100,0,50,50,45,35,100,100,"Neutral",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Neutral","Neutral","Approve","Approve","Neutral","Raised"
"6823",500173,36,"No","No","No","No","No",NA,4,NA,NA,60,0,100,0,85,100,85,35,65,100,"Favor",2,"Increased a litte","Favor","Neutral","Agree Strongly","Little easier","Neutral","Approve","Neutral","Approve","Approve","Neutral","Same"
"6824",500258,16,"Yes","No","Yes","No","No",NA,2,"Yes","Trump",30,100,15,85,85,85,70,85,85,40,"Favor",1,"Decreased a little","Oppose","Oppose a moderate amount","Disagree Somewhat","Moderately harder","Oppose","Disapprove","Approve","Approve","Approve","Disapprove","Same"
